timestamp_ms,emg_raw,lead_off
1997,59,0
1998,53,0
1998,53,0
1999,56,0
2000,57,0
2001,59,0
2002,59,0
2003,60,0
2004,62,0
2005,63,0
2006,64,0
2007,64,0
2008,67,0
2008,64,0
2009,62,0
2010,61,0
2012,62,0
2013,61,0
2014,60,0
2015,60,0
2016,60,0
2017,60,0
2018,56,0
2019,53,0
2020,56,0
2020,57,0
2021,58,0
2022,58,0
2023,59,0
2024,61,0
2025,62,0
2026,64,0
2027,64,0
2028,68,0
2029,65,0
2030,62,0
2030,60,0
2031,63,0
2032,62,0
2033,62,0
2034,61,0
2035,60,0
2036,59,0
2037,59,0
2038,52,0
2039,54,0
2040,56,0
2041,58,0
2041,58,0
2042,59,0
2043,59,0
2044,61,0
2045,62,0
2046,64,0
2047,66,0
2048,67,0
2049,63,0
2050,59,0
2051,59,0
2051,58,0
2052,60,0
2053,63,0
2055,64,0
2056,62,0
2057,62,0
2058,56,0
2059,56,0
2060,58,0
2061,59,0
2062,61,0
2063,61,0
2063,62,0
2064,64,0
2065,66,0
2066,67,0
2067,66,0
2068,70,0
2069,67,0
2070,64,0
2071,60,0
2072,60,0
2073,61,0
2073,62,0
2074,62,0
2075,61,0
2076,62,0
2077,60,0
2078,55,0
2079,56,0
2080,58,0
2081,59,0
2082,61,0
2083,62,0
2084,63,0
2084,65,0
2085,66,0
2086,67,0
2087,70,0
2088,68,0
2089,66,0
2090,64,0
2091,65,0
2092,65,0
2093,64,0
2094,64,0
2094,62,0
2095,62,0
2097,61,0
2098,53,0
2099,56,0
2100,58,0
2101,61,0
2102,62,0
2103,63,0
2104,63,0
2105,65,0
2106,66,0
2106,68,0
2107,70,0
2108,71,0
2109,68,0
2110,65,0
2111,65,0
2112,65,0
2113,64,0
2114,65,0
2115,64,0
2116,64,0
2116,63,0
2117,57,0
2118,57,0
2119,57,0
2120,59,0
2121,61,0
2122,62,0
2123,64,0
2124,65,0
2125,67,0
2126,67,0
2127,67,0
2127,72,0
2128,69,0
2129,66,0
2130,65,0
2131,66,0
2132,64,0
2133,64,0
2134,64,0
2135,64,0
2136,64,0
2137,62,0
2137,56,0
2138,59,0
2140,59,0
2141,60,0
2142,62,0
2143,63,0
2144,64,0
2145,67,0
2146,68,0
2147,69,0
2148,71,0
2149,68,0
2149,67,0
2150,65,0
2151,66,0
2152,66,0
2153,64,0
2154,65,0
2155,64,0
2156,64,0
2157,62,0
2158,56,0
2159,57,0
2159,59,0
2160,61,0
2161,64,0
2162,63,0
2163,63,0
2164,65,0
2165,67,0
2166,68,0
2167,68,0
2168,73,0
2169,68,0
2170,66,0
2170,65,0
2171,65,0
2172,65,0
2173,66,0
2174,64,0
2175,64,0
2176,63,0
2177,58,0
2178,56,0
2179,58,0
2180,60,0
2180,61,0
2181,62,0
2183,64,0
2184,64,0
2185,66,0
2186,67,0
2187,68,0
2188,73,0
2189,69,0
2190,66,0
2191,67,0
2192,67,0
2192,67,0
2193,65,0
2194,64,0
2195,63,0
2196,64,0
2197,63,0
2198,58,0
2199,58,0
2200,59,0
2201,61,0
2202,61,0
2202,62,0
2203,64,0
2204,66,0
2205,67,0
2206,68,0
2207,70,0
2208,69,0
2209,67,0
2210,64,0
2211,65,0
2212,65,0
2213,65,0
2213,65,0
2214,64,0
2215,63,0
2216,63,0
2217,56,0
2218,58,0
2219,59,0
2220,61,0
2221,63,0
2222,63,0
2223,64,0
2223,65,0
2225,67,0
2226,68,0
2227,69,0
2228,72,0
2229,69,0
2230,66,0
2231,65,0
2232,65,0
2233,64,0
2234,66,0
2235,65,0
2235,65,0
2236,64,0
2237,60,0
2238,57,0
2239,58,0
2240,59,0
2241,61,0
2242,64,0
2243,64,0
2244,65,0
2245,66,0
2245,68,0
2246,68,0
2247,72,0
2248,69,0
2249,68,0
2250,65,0
2251,67,0
2252,66,0
2253,65,0
2254,64,0
2255,64,0
2256,64,0
2256,62,0
2257,56,0
2258,58,0
2259,60,0
2260,60,0
2261,62,0
2262,62,0
2263,64,0
2264,66,0
2265,68,0
2266,68,0
2266,72,0
2268,70,0
2269,67,0
2270,66,0
2271,67,0
2272,66,0
2273,66,0
2274,65,0
2275,64,0
2276,63,0
2277,62,0
2278,56,0
2278,58,0
2279,60,0
2280,61,0
2281,62,0
2282,64,0
2283,63,0
2284,65,0
2285,66,0
2286,68,0
2287,69,0
2288,72,0
2288,69,0
2289,66,0
2290,65,0
2291,65,0
2292,65,0
2293,65,0
2294,66,0
2295,64,0
2296,64,0
2297,60,0
2298,56,0
2299,58,0
2299,60,0
2300,63,0
2301,63,0
2302,63,0
2303,64,0
2304,66,0
2305,68,0
2306,68,0
2307,72,0
2308,69,0
2309,67,0
2309,65,0
2311,66,0
2312,66,0
2313,66,0
2314,65,0
2315,64,0
2316,64,0
2317,63,0
2318,57,0
2319,58,0
2320,60,0
2321,61,0
2321,62,0
2322,64,0
2323,64,0
2324,66,0
2325,68,0
2326,69,0
2327,70,0
2328,70,0
2329,68,0
2330,66,0
2331,66,0
2331,66,0
2332,66,0
2333,65,0
2334,65,0
2335,63,0
2336,62,0
2337,56,0
2338,57,0
2339,60,0
2340,61,0
2341,61,0
2342,62,0
2342,63,0
2343,64,0
2344,66,0
2345,68,0
2346,68,0
2347,73,0
