rms_biceps,mav_biceps,wl_biceps,ZCR_biceps,rms_triceps,mav_triceps,wl_triceps,ZCR_triceps,rms_antebrazo,mav_antebrazo,wl_antebrazo,ZCR_antebrazo,angulo_codo,angulo_muneca,pct_mvc_rms_biceps,pct_mvc_rms_biceps_crudo,pct_mvc_mav_biceps,pct_mvc_mav_biceps_crudo,pct_mvc_wl_biceps,pct_mvc_wl_biceps_crudo,pct_mvc_ZCR_biceps,pct_mvc_ZCR_biceps_crudo,pct_mvc_rms_triceps,pct_mvc_rms_triceps_crudo,pct_mvc_mav_triceps,pct_mvc_mav_triceps_crudo,pct_mvc_wl_triceps,pct_mvc_wl_triceps_crudo,pct_mvc_ZCR_triceps,pct_mvc_ZCR_triceps_crudo,pct_mvc_rms_antebrazo,pct_mvc_rms_antebrazo_crudo,pct_mvc_mav_antebrazo,pct_mvc_mav_antebrazo_crudo,pct_mvc_wl_antebrazo,pct_mvc_wl_antebrazo_crudo,pct_mvc_ZCR_antebrazo,pct_mvc_ZCR_antebrazo_crudo,saturado_algun_canal
3.86922,3.172787,226.355518,22.0,124.027111,96.548648,12737.639172,44.0,1.441768,0.855498,50.24323,42.0,90.0,0.0,0.5251210583645984,0.5251210583645984,0.6723480002908894,0.6723480002908894,0.09905539238044131,0.09905539238044131,0.0,-31.389307859896086,21.93752716499161,21.93752716499161,18.217631401442173,18.217631401442173,24.337594429427277,24.337594429427277,0.0,-56.23062616243024,0.0,-0.3312364567232721,0.0,-2.2386997666921973,0.0,-6.634378653071869,49.45848375451264,49.45848375451264,False
4.297327,3.302858,224.25412,22.0,124.365962,96.761573,12690.517271,43.0,1.48093,0.931656,55.612077,37.0,90.0,0.0,0.983383382507505,0.983383382507505,0.904848276762814,0.904848276762814,0.0275006738138306,0.0275006738138306,0.0,-31.389307859896086,22.114035302937175,22.114035302937175,18.351615821920184,18.351615821920184,24.037118841841902,24.037118841841902,0.0,-73.5895846249225,0.0,-0.2254670259965663,0.0,-1.871086047648356,0.0,-6.060590195699901,28.399518652226234,28.399518652226234,False
5.369156,4.003828,232.497732,19.0,121.789637,92.663108,12069.640532,42.0,1.561425,1.05081,61.207299,32.0,90.0,0.0,2.130710682980908,2.130710682980908,2.157823334988898,2.157823334988898,0.30820396592334,0.30820396592334,0.0,-45.46673370202781,20.772022652856116,20.772022652856116,15.77263046146735,15.77263046146735,20.0780616092162,20.0780616092162,0.0,-90.94854308741475,0.0,-0.008064688875220282,0.0,-1.2959311712210622,0.0,-5.462608208127208,7.340553549939835,7.340553549939835,False
5.871543,4.245427,252.96054,19.0,122.32246,92.78431,12283.897812,43.0,1.663053,1.199498,72.816078,27.0,90.0,0.0,2.668485197854951,2.668485197854951,2.5896785086658936,2.5896785086658936,1.0049831898126733,1.0049831898126733,0.0,-45.46673370202781,21.04957117885891,21.04957117885891,15.848897596518551,15.848897596518551,21.444285822081593,21.444285822081593,0.0,-73.5895846249225,0.2664140329953073,0.2664140329953073,0.0,-0.5782160440224666,0.0,-4.2219352304129805,0.0,-13.718411552346566,False
6.292538,4.651239,297.868895,21.0,116.402307,88.628387,11858.673812,44.0,1.728171,1.308721,79.921187,23.0,90.0,0.0,3.1191345615713657,3.1191345615713657,3.315062354378041,3.315062354378041,2.5341579122186437,2.5341579122186437,0.0,-36.08178314060666,17.965752089103006,17.965752089103006,13.23375642142758,13.23375642142758,18.732819846729566,18.732819846729566,0.0,-56.23062616243024,0.44228589321852385,0.44228589321852385,0.0,-0.05099798111212904,0.0,-3.462586056825117,0.0,-30.565583634175685,False
6.420715,4.751626,303.678311,21.0,129.754058,97.247174,12993.225944,44.0,1.864333,1.468159,83.496244,19.0,90.0,0.0,3.2563401898878035,3.2563401898878035,3.4945028542141836,3.4945028542141836,2.7319743786454547,2.7319743786454547,0.0,-36.08178314060666,24.920704877564276,24.920704877564276,18.65718336245579,18.65718336245579,25.967358591440853,25.967358591440853,0.0,-56.23062616243024,0.8100346605595606,0.8100346605595606,0.7186072624198956,0.7186072624198956,0.0,-3.080506544958443,0.0,-47.41275571600481,False
7.022364,5.212841,325.702266,18.0,119.483789,91.4996,11940.736915,43.0,1.884394,1.478785,88.823828,20.0,90.0,0.0,3.900368596473669,3.900368596473669,4.31891886556951,4.31891886556951,3.4819122303749737,3.4819122303749737,0.0,-50.15920898273839,19.570901992549626,19.570901992549626,15.040485597775763,15.040485597775763,19.25610007460077,19.25610007460077,0.0,-73.5895846249225,0.8642157685164684,0.8642157685164684,0.7698988322951532,0.7698988322951532,0.0,-2.5111280164066745,0.0,-43.20096269554753,False
7.391043,5.625219,335.276114,18.0,117.403792,89.642951,11513.772718,45.0,1.950095,1.49723,90.918237,20.0,90.0,0.0,4.2950168862766445,4.2950168862766445,5.05603935369476,5.05603935369476,3.807911398185884,3.807911398185884,0.0,-50.15920898273839,18.487427552744602,18.487427552744602,13.87217731882269,13.87217731882269,16.533537630197344,16.533537630197344,0.0,-38.871667699937994,1.0416622055772742,1.0416622055772742,0.858932617948186,0.858932617948186,0.0,-2.2872908109106036,0.0,-43.20096269554753,False
7.500276,5.759593,340.79882,18.0,120.007792,92.640147,11773.345165,43.0,2.095014,1.60501,94.173605,19.0,90.0,0.0,4.41194412281588,4.41194412281588,5.296231188543714,5.296231188543714,3.995965100319479,3.995965100319479,0.0,-50.15920898273839,19.843856163580227,19.843856163580227,15.758182105104336,15.758182105104336,18.188716684482547,18.188716684482547,0.0,-73.5895846249225,1.4330620352969878,1.4330620352969878,1.379185337800929,1.379185337800929,0.0,-1.939377640187344,0.0,-47.41275571600481,False
7.645472,6.02483,362.672773,19.0,117.823655,89.529643,11390.364979,43.0,2.182717,1.689746,101.410231,20.0,90.0,0.0,4.567367548305893,4.567367548305893,5.770338989902847,5.770338989902847,4.740795232857095,4.740795232857095,0.0,-45.46673370202781,18.706134997380275,18.706134997380275,13.800877533848999,13.800877533848999,15.746620886566632,15.746620886566632,0.0,-73.5895846249225,1.6699318678648913,1.6699318678648913,1.7882049561850633,1.7882049561850633,0.0,-1.1659727603094348,0.0,-43.20096269554753,False
8.585073,6.860562,398.935042,17.0,117.114008,89.311,11042.029726,44.0,2.23786,1.788111,106.882449,20.0,90.0,0.0,5.573152873065822,5.573152873065822,7.264199428097637,7.264199428097637,5.975562018055208,5.975562018055208,0.0,-54.851684263448966,18.33647850951788,18.33647850951788,13.663295025235298,13.663295025235298,13.525440552142559,13.525440552142559,0.0,-56.23062616243024,1.8188630695032841,1.8188630695032841,2.2630115881048543,2.2630115881048543,0.0,-0.5811366633554496,0.0,-43.20096269554753,False
9.513215,7.661384,439.530733,17.0,118.897748,91.293345,11638.724778,45.0,2.255227,1.801567,108.442533,20.0,90.0,0.0,6.566672040130704,6.566672040130704,8.695658680389073,8.695658680389073,7.357886187261663,7.357886187261663,0.0,-54.851684263448966,19.265632107940288,19.265632107940288,14.910698317532988,14.910698317532988,17.330301827985203,17.330301827985203,0.0,-38.871667699937994,1.8657681740288625,1.8657681740288625,2.3279635327916095,2.3279635327916095,0.0,-0.41440473902780706,0.0,-43.20096269554753,False
9.522569,7.72576,456.293139,19.0,119.869137,91.621193,11556.311067,43.0,2.287081,1.845949,113.824007,19.0,90.0,0.0,6.5766849242462015,6.5766849242462015,8.810729970670202,8.810729970670202,7.928662995762134,7.928662995762134,0.0,-45.46673370202781,19.771630507268625,19.771630507268625,15.116998772082132,15.116998772082132,16.804785927473958,16.804785927473958,0.0,-73.5895846249225,1.9518000275186864,1.9518000275186864,2.542194894941401,2.542194894941401,0.16073321235120408,0.16073321235120408,0.0,-47.41275571600481,False
9.777793,8.042233,455.054615,19.0,117.67769,88.555354,11125.186773,42.0,2.348971,1.930952,122.029094,21.0,90.0,0.0,6.8498865850857795,6.8498865850857795,9.37642147758488,9.37642147758488,7.886490006039105,7.886490006039105,0.0,-45.46673370202781,18.630101548002152,18.630101548002152,13.187799938249128,13.187799938249128,14.055696378604015,14.055696378604015,0.0,-90.94854308741475,2.118953647550242,2.118953647550242,2.9525033190056305,2.9525033190056305,1.0376410870462343,1.0376410870462343,0.0,-38.989169675090245,False
9.537959,7.800518,460.735631,19.0,121.214778,90.85677,11253.028856,42.0,2.689677,2.149757,135.310039,21.0,90.0,0.0,6.593158976687668,6.593158976687668,8.944358955366932,8.944358955366932,8.07993432313297,8.07993432313297,0.0,-45.46673370202781,20.472577493564117,20.472577493564117,14.635980701611,14.635980701611,14.87088897891029,14.87088897891029,0.0,-90.94854308741475,3.0391385120917085,3.0391385120917085,4.008672333362464,4.008672333362464,2.457024605330875,2.457024605330875,0.0,-38.989169675090245,False
9.984045,8.223277,452.930649,18.0,127.585853,96.273807,12260.030463,44.0,2.695114,2.152576,137.326876,22.0,90.0,0.0,7.070666719209076,7.070666719209076,9.700035350420357,9.700035350420357,7.814166824340517,7.814166824340517,0.0,-50.15920898273839,23.79128272082202,23.79128272082202,18.04468594126325,18.04468594126325,21.29209426013929,21.29209426013929,0.0,-56.23062616243024,3.0538228590316265,3.0538228590316265,4.0222796113107355,4.0222796113107355,2.6725714054167615,2.6725714054167615,0.0,-34.77737665463297,False
10.091495,8.399459,462.66446,18.0,129.973822,98.336546,11992.582725,41.0,2.833222,2.314608,148.248764,22.0,90.0,0.0,7.185685363447912,7.185685363447912,10.014958459409884,10.014958459409884,8.145612893426708,8.145612893426708,0.0,-50.15920898273839,25.035180368052647,25.035180368052647,19.34267767315192,19.34267767315192,19.586697947203373,19.586697947203373,0.0,-108.30750154990699,3.4268274180123703,3.4268274180123703,4.804406060588708,4.804406060588708,3.8398338114993713,3.8398338114993713,0.0,-34.77737665463297,False
10.466928,8.691729,475.842464,17.0,124.647782,96.387939,12065.203295,43.0,2.814998,2.3061,146.703538,22.0,90.0,0.0,7.587563396603042,7.587563396603042,10.537387408248975,10.537387408248975,8.594337203381164,8.594337203381164,0.0,-54.851684263448966,22.260835883238908,22.260835883238908,18.116504233516373,18.116504233516373,20.049767305155108,20.049767305155108,0.0,-73.5895846249225,3.377607712543715,3.377607712543715,4.763338050378025,4.763338050378025,3.674689816367633,3.674689816367633,0.0,-34.77737665463297,False
10.278143,8.483843,471.865741,16.0,124.090023,96.397122,12182.995043,42.0,2.87905,2.307123,154.915923,23.0,90.0,0.0,7.38548061621562,7.38548061621562,10.165793798031151,10.165793798031151,8.458925779613573,8.458925779613573,0.0,-59.544159544159534,21.97029814685217,21.97029814685217,18.122282695102605,18.122282695102605,20.800873350155495,20.800873350155495,0.0,-90.94854308741475,3.5506005008820756,3.5506005008820756,4.768276058657942,4.768276058657942,4.552377655208016,4.552377655208016,0.0,-30.565583634175685,False
10.027564,8.086032,473.224375,17.0,126.902499,96.67447,12133.580463,40.0,3.04357,2.438774,168.999488,24.0,90.0,0.0,7.117251143393625,7.117251143393625,9.454711639182731,9.454711639182731,8.505188635819312,8.505188635819312,0.0,-54.851684263448966,23.435322307254832,23.435322307254832,18.296805701094087,18.296805701094087,20.485778359382838,20.485778359382838,0.0,-125.66646001239926,3.994939062323207,3.994939062323207,5.403753798696293,5.403753798696293,6.05754012969236,6.05754012969236,0.0,-26.35379061371841,False
9.988314,7.988012,474.821326,19.0,136.737848,104.309436,12699.352133,40.0,3.039312,2.461509,176.9927,25.0,90.0,0.0,7.075236422254731,7.075236422254731,9.279502122074552,9.279502122074552,8.559566425923647,8.559566425923647,0.0,-45.46673370202781,28.55857452735988,28.55857452735988,23.10115697445012,23.10115697445012,24.09345486170421,24.09345486170421,0.0,-125.66646001239926,3.983438979691209,3.983438979691209,5.513495361007038,5.513495361007038,6.911804142603717,6.911804142603717,0.0,-22.141997593261127,False
9.871936,7.73498,464.654346,17.0,139.141265,108.397007,13241.211585,39.0,3.211608,2.62566,185.773972,24.0,90.0,0.0,6.9506609008100835,6.9506609008100835,8.827210604701394,8.827210604701394,8.213370516071079,8.213370516071079,0.0,-54.851684263448966,29.81051906751684,29.81051906751684,25.673287215604194,25.673287215604194,27.548653692252103,27.548653692252103,0.0,-143.0254184748915,4.448779101147939,4.448779101147939,6.305850196937151,6.305850196937151,7.850291030876681,7.850291030876681,0.0,-26.35379061371841,False
9.209983,7.329399,456.311636,18.0,147.571736,114.417264,14635.361057,42.0,3.407466,2.818046,203.894964,24.0,90.0,0.0,6.242080755534793,6.242080755534793,8.102239668583739,8.102239668583739,7.929292837243533,7.929292837243533,0.0,-50.15920898273839,34.20196763403757,34.20196763403757,29.46157250513666,29.46157250513666,36.43853022293479,36.43853022293479,0.0,-90.94854308741475,4.977755894040821,4.977755894040821,7.234495026790462,7.234495026790462,9.7869482024686,9.7869482024686,0.0,-26.35379061371841,False
8.758642,6.912828,428.707426,17.0,150.776154,116.194068,14703.091859,41.0,3.667282,3.091416,218.929273,24.0,90.0,0.0,5.758947857355171,5.758947857355171,7.357624245697883,7.357624245697883,6.989341681963269,6.989341681963269,0.0,-54.851684263448966,35.87115513644797,35.87115513644797,30.57963780626624,30.57963780626624,36.870419686150186,36.870419686150186,0.0,-108.30750154990699,5.679471598389163,5.679471598389163,8.55404861768065,8.55404861768065,11.393720190711791,11.393720190711791,0.0,-26.35379061371841,False
8.706799,6.870409,437.771168,17.0,153.459899,119.611224,15122.47659,42.0,3.773197,3.228871,235.068252,25.0,90.0,0.0,5.70345310097291,5.70345310097291,7.281800816742447,7.281800816742447,7.297971226661786,7.297971226661786,0.0,-54.851684263448966,37.26912307123563,37.26912307123563,32.7299051132662,32.7299051132662,39.544651217504644,39.544651217504644,0.0,-90.94854308741475,5.9655287266108825,5.9655287266108825,9.217542193551486,9.217542193551486,13.118552331387171,13.118552331387171,0.0,-22.141997593261127,False
8.234668,6.417559,432.41229,20.0,157.883299,125.891862,15612.383365,42.0,4.016599,3.466048,255.871891,25.0,90.0,0.0,5.198065781074111,5.198065781074111,6.472337137672469,6.472337137672469,7.115496032946552,7.115496032946552,0.0,-40.77425842131724,39.57328064311362,39.57328064311362,36.68203681533117,36.68203681533117,42.66857073170644,42.66857073170644,0.0,-90.94854308741475,6.622913205895433,6.622913205895433,10.362392623469042,10.362392623469042,15.341913870565566,15.341913870565566,0.0,-22.141997593261127,False
8.221904,6.444957,434.542801,21.0,157.033913,125.795925,15455.525922,42.0,3.999144,3.490734,255.33814,25.0,90.0,0.0,5.184402700803619,5.184402700803619,6.52131071806147,6.52131071806147,7.188042078487697,7.188042078487697,0.0,-36.08178314060666,39.13083384125371,39.13083384125371,36.621667843404914,36.621667843404914,41.66835997296465,41.66835997296465,0.0,-90.94854308741475,6.575770429394369,6.575770429394369,10.481551638520857,10.481551638520857,15.284869934891715,15.284869934891715,0.0,-22.141997593261127,False
7.374489,5.833767,414.482318,24.0,152.4115,120.110229,14470.060288,41.0,4.08043,3.578632,264.26489,25.0,90.0,0.0,4.277296843124204,4.277296843124204,5.428816280585972,5.428816280585972,6.504962426096631,6.504962426096631,0.0,-22.00435729847494,36.72301001471816,36.72301001471816,33.043907206682334,33.043907206682334,35.38448009678239,35.38448009678239,0.0,-108.30750154990699,6.7953091134771775,6.7953091134771775,10.905834191588369,10.905834191588369,16.238904592956136,16.238904592956136,0.0,-22.141997593261127,False
7.167958,5.676922,415.250263,25.0,159.872637,125.06319,15876.432384,43.0,4.366455,3.794593,277.502836,25.0,90.0,0.0,4.056218056588225,4.056218056588225,5.148457815876398,5.148457815876398,6.531111726871465,6.531111726871465,0.0,-17.311882017764365,40.60953063536497,40.60953063536497,36.16058964996142,36.16058964996142,44.35229491200573,44.35229491200573,0.0,-73.5895846249225,7.56781055425155,7.56781055425155,11.94827525330778,11.94827525330778,17.65369264970527,17.65369264970527,0.0,-22.141997593261127,False
7.092681,5.697269,434.640621,25.0,155.092691,120.875457,15533.272252,44.0,4.593375,4.051367,293.521919,24.0,90.0,0.0,3.975638638418222,3.975638638418222,5.184827822452609,5.184827822452609,7.191372948018452,7.191372948018452,0.0,-17.311882017764365,38.11964756599121,38.11964756599121,33.52543182856115,33.52543182856115,42.16411404259264,42.16411404259264,0.0,-56.23062616243024,8.18068015285489,8.18068015285489,13.187720158554287,13.187720158554287,19.365711063171613,19.365711063171613,0.0,-26.35379061371841,False
6.927734,5.6014,420.128384,25.0,157.762344,125.194345,15174.669087,42.0,4.530254,3.990298,293.760226,25.0,90.0,0.0,3.799072977075614,3.799072977075614,5.013463190789233,5.013463190789233,6.697216660486549,6.697216660486549,0.0,-17.311882017764365,39.510274950861856,39.510274950861856,36.2431197740323,36.2431197740323,39.877459760258965,39.877459760258965,0.0,-90.94854308741475,8.010201825984446,8.010201825984446,12.892940854892318,12.892940854892318,19.391179810169042,19.391179810169042,0.0,-22.141997593261127,False
7.358499,6.020677,431.96316,24.0,155.007182,124.916178,14954.996266,41.0,4.593763,4.074842,294.191447,24.0,90.0,0.0,4.260180527429659,4.260180527429659,5.7629155546391235,5.7629155546391235,7.100202704053206,7.100202704053206,0.0,-22.00435729847494,38.0751057633476,38.0751057633476,36.06808140704342,36.06808140704342,38.47670303003889,38.47670303003889,0.0,-108.30750154990699,8.181728070201347,8.181728070201347,13.3010336916638,13.3010336916638,19.437265987029065,19.437265987029065,0.0,-26.35379061371841,False
9.840767,7.456224,508.235378,23.0,147.756684,119.118543,14587.12517,42.0,4.815551,4.301097,309.103442,24.0,90.0,0.0,6.917296395251403,6.917296395251403,8.328937760883726,8.328937760883726,9.697348553359815,9.697348553359815,0.0,-26.696832579185514,34.29830740313007,34.29830740313007,32.41988243736845,32.41988243736845,36.13095123776125,36.13095123776125,0.0,-90.94854308741475,8.780737071325257,8.780737071325257,14.39316376338659,14.39316376338659,21.03096582749546,21.03096582749546,0.0,-26.35379061371841,False
10.831131,8.095937,531.416416,23.0,147.131232,116.288581,14529.978761,44.0,4.922663,4.398582,314.609433,24.0,90.0,0.0,7.97742040253805,7.97742040253805,9.472416702098018,9.472416702098018,10.486686246729619,10.486686246729619,0.0,-26.696832579185514,33.97250825278277,33.97250825278277,30.639110717068814,30.639110717068814,35.76655378226239,35.76655378226239,0.0,-56.23062616243024,9.070027078577155,9.070027078577155,14.86372264624839,14.86372264624839,21.61941136937698,21.61941136937698,0.0,-26.35379061371841,False
10.739092,8.012614,529.007734,24.0,135.098231,108.644454,12621.389702,41.0,4.935199,4.396401,324.462492,25.0,90.0,0.0,7.878898289954541,7.878898289954541,9.323477887631533,9.323477887631533,10.404668198446302,10.404668198446302,0.0,-22.00435729847494,27.704494876971058,27.704494876971058,25.828994825767502,25.828994825767502,23.596322811273772,23.596322811273772,0.0,-108.30750154990699,9.103884531812179,9.103884531812179,14.853194986367157,14.853194986367157,22.672444082733303,22.672444082733303,0.0,-22.141997593261127,False
10.780168,8.067804,524.560897,24.0,144.656807,117.521754,13776.8051,41.0,5.011097,4.450349,330.116341,25.0,90.0,0.0,7.9228676322603055,7.9228676322603055,9.422129318453822,9.422129318453822,10.253248919448893,10.253248919448893,0.0,-22.00435729847494,32.68357550878624,32.68357550878624,31.4150927283598,31.4150927283598,30.963897405075702,30.963897405075702,0.0,-108.30750154990699,9.30887120903233,9.30887120903233,15.113601311572353,15.113601311572353,23.27669175377404,23.27669175377404,0.0,-22.141997593261127,False
11.365962,8.76748,562.764341,23.0,140.938701,111.988426,13907.488442,42.0,5.061317,4.510875,336.319075,25.0,90.0,0.0,8.54992423238357,8.54992423238357,10.672791367955787,10.672791367955787,11.55411466867645,11.55411466867645,0.0,-26.696832579185514,30.746806938694238,30.746806938694238,27.933210631871546,27.933210631871546,31.797207461371435,31.797207461371435,0.0,-90.94854308741475,9.444506284133066,9.444506284133066,15.40575956098604,15.40575956098604,23.939600786821295,23.939600786821295,0.0,-22.141997593261127,False
12.256382,9.471517,593.559381,22.0,143.785481,115.070255,14189.485896,43.0,5.089384,4.505768,337.751826,25.0,90.0,0.0,9.503064308727396,9.503064308727396,11.93124865010526,11.93124865010526,12.602716799471061,12.602716799471061,0.0,-31.389307859896086,32.22970011870754,32.22970011870754,29.87247127565379,29.87247127565379,33.59538089856431,33.59538089856431,0.0,-73.5895846249225,9.52031014022332,9.52031014022332,15.381108135486985,15.381108135486985,24.092724164352475,24.092724164352475,0.0,-22.141997593261127,False
12.246431,9.410802,580.394069,20.0,141.622448,113.40187,14169.40237,43.0,5.26572,4.663753,350.36701,25.0,90.0,0.0,9.492412372675085,9.492412372675085,11.822721351276215,11.822721351276215,12.15442466490082,12.15442466490082,0.0,-40.77425842131724,31.102972066717665,31.102972066717665,28.82262932492367,28.82262932492367,33.46731710768209,33.46731710768209,0.0,-73.5895846249225,9.99656156600914,9.99656156600914,16.143699766085756,16.143699766085756,25.440955351947043,25.440955351947043,0.0,-22.141997593261127,False
12.654883,9.760049,609.858656,21.0,142.559225,117.401977,14488.222879,44.0,5.359638,4.764175,355.175078,24.0,90.0,0.0,9.92963522308589,9.92963522308589,12.446995970960774,12.446995970960774,13.157723530925452,13.157723530925452,0.0,-36.08178314060666,31.59094100864269,31.59094100864269,31.339722283688698,31.339722283688698,35.500294932070936,35.500294932070936,0.0,-56.23062616243024,10.250216981845686,10.250216981845686,16.628435511428606,16.628435511428606,25.954811291715767,25.954811291715767,0.0,-26.35379061371841,False
13.216419,10.051054,643.985628,22.0,134.106084,110.994796,13354.657651,43.0,5.344476,4.762607,355.096517,24.0,90.0,0.0,10.530725119887183,10.530725119887183,12.967163748210986,12.967163748210986,14.319781302461648,14.319781302461648,0.0,-31.389307859896086,27.187683595498434,27.187683595498434,27.307962588102285,27.307962588102285,28.272049239061648,28.272049239061648,0.0,-73.5895846249225,10.20926718079675,10.20926718079675,16.620866794925274,16.620866794925274,25.946415188232173,25.946415188232173,0.0,-26.35379061371841,False
13.090941,9.842679,641.095352,23.0,140.313425,116.832197,13979.711126,44.0,5.314344,4.723317,355.344802,24.0,90.0,0.0,10.396408605770842,10.396408605770842,12.594696056643787,12.594696056643787,14.221364493385105,14.221364493385105,0.0,-26.696832579185514,30.421099467085604,30.421099467085604,30.9811845680613,30.9811845680613,32.257739675721055,32.257739675721055,0.0,-56.23062616243024,10.127886135736308,10.127886135736308,16.431214453461045,16.431214453461045,25.97295032084791,25.97295032084791,0.0,-26.35379061371841,False
13.312037,10.182985,658.973123,24.0,143.094788,119.707232,14251.211167,44.0,5.446171,4.87158,364.02727,24.0,90.0,0.0,10.633078332775307,10.633078332775307,13.202988751287903,13.202988751287903,14.83012060360474,14.83012060360474,0.0,-22.00435729847494,31.86991680591802,31.86991680591802,32.790318762397355,32.790318762397355,33.98897573830967,33.98897573830967,0.0,-56.23062616243024,10.483926857466795,10.483926857466795,17.146878110944133,17.146878110944133,26.90087766165339,26.90087766165339,0.0,-26.35379061371841,False
13.54565,10.360916,692.169304,25.0,154.265736,126.652483,14812.873268,45.0,5.50367,4.908622,365.888749,24.0,90.0,0.0,10.883146741677749,10.883146741677749,13.521038175778571,13.521038175778571,15.960484004036873,15.960484004036873,0.0,-17.311882017764365,37.68888511519491,37.68888511519491,37.160662452942574,37.160662452942574,37.570447330943765,37.570447330943765,0.0,-38.871667699937994,10.639221186085223,10.639221186085223,17.325679384360217,17.325679384360217,27.099820779950544,27.099820779950544,0.0,-26.35379061371841,False
11.895285,9.257869,680.108929,26.0,158.803914,128.281886,15222.901216,43.0,5.425449,4.85073,364.659683,25.0,90.0,0.0,9.116532085565824,9.116532085565824,11.549355537361652,11.549355537361652,15.549816087282029,15.549816087282029,0.0,-12.61940673705379,40.052830768138364,40.052830768138364,38.18597473041179,38.18597473041179,40.185014782323314,40.185014782323314,0.0,-73.5895846249225,10.427960508875847,10.427960508875847,17.046235420195114,17.046235420195114,26.968465968731604,26.968465968731604,0.0,-22.141997593261127,False
12.308413,9.799415,688.422115,25.0,160.663528,131.768973,15580.009911,43.0,5.450294,4.865799,363.167061,25.0,90.0,0.0,9.558760307595621,9.558760307595621,12.517362200816725,12.517362200816725,15.832888444171056,15.832888444171056,0.0,-17.311882017764365,41.021507279163906,41.021507279163906,40.38024656721542,40.38024656721542,42.46213948834853,42.46213948834853,0.0,-73.5895846249225,10.495062329681858,10.495062329681858,17.118973295825665,17.118973295825665,26.80894395686957,26.80894395686957,0.0,-22.141997593261127,False
12.944831,10.421091,731.885347,25.0,159.79677,131.463233,15895.541381,47.0,5.434188,4.831602,361.113733,25.0,90.0,0.0,10.24000679925864,10.24000679925864,13.628600231399718,13.628600231399718,17.31285527280387,17.31285527280387,0.0,-17.311882017764365,40.57001136907532,40.57001136907532,40.18785771331407,40.18785771331407,44.474144561105035,44.474144561105035,0.0,-4.153750774953496,10.451562956532264,10.451562956532264,16.95390480203457,16.95390480203457,26.589497229183223,26.589497229183223,0.0,-22.141997593261127,False
13.834164,11.212479,766.083795,25.0,171.305648,140.129876,16221.031012,47.0,5.417186,4.797299,362.07062,25.0,90.0,0.0,11.191983308675638,11.191983308675638,15.043196327351646,15.043196327351646,18.4773468741354,18.4773468741354,0.0,-17.311882017764365,46.5650080656255,46.5650080656255,45.64139834895961,45.64139834895961,46.54964843620707,46.54964843620707,0.0,-4.153750774953496,10.40564365054137,10.40564365054137,16.78832464756149,16.78832464756149,26.691763267982488,26.691763267982488,0.0,-22.141997593261127,False
14.447967,11.321508,778.097061,25.0,174.851671,144.46201,16954.445686,45.0,5.330609,4.72614,353.758848,25.0,90.0,0.0,11.849021827891368,11.849021827891368,15.238084293489043,15.238084293489043,18.886410681988956,18.886410681988956,0.0,-17.311882017764365,48.41213826988095,48.41213826988095,48.36742142479897,48.36742142479897,51.22631046463187,51.22631046463187,0.0,-38.871667699937994,10.171814938932515,10.171814938932515,16.444841039359584,16.444841039359584,25.803453574316876,25.803453574316876,0.0,-22.141997593261127,False
14.326122,11.274513,749.506368,24.0,174.711758,143.710743,17411.898888,48.0,5.27233,4.683038,349.520307,25.0,90.0,0.0,11.718594217772422,11.718594217772422,15.154081322090363,15.154081322090363,17.912868786907975,17.912868786907975,0.0,-22.00435729847494,48.33925731894859,48.33925731894859,47.89468185161943,47.89468185161943,54.14328785193562,54.14328785193562,13.205207687538753,13.205207687538753,10.01441397234956,10.01441397234956,16.236788221294145,16.236788221294145,25.350465083138445,25.350465083138445,0.0,-22.141997593261127,False
14.711108,11.76873,792.950065,23.0,183.243058,148.254256,18245.30169,49.0,5.099103,4.537156,332.377606,24.0,90.0,0.0,12.130698152355317,12.130698152355317,16.037487993347792,16.037487993347792,19.392170429113843,19.392170429113843,0.0,-26.696832579185514,52.783227905592966,52.783227905592966,50.75371651753146,50.75371651753146,59.45753008987621,59.45753008987621,30.564166150031003,30.564166150031003,9.546559389424916,9.546559389424916,15.53261762120547,15.53261762120547,23.518361474676727,23.518361474676727,0.0,-26.35379061371841,False
14.202695,11.414737,760.053819,20.0,190.221192,153.847135,19216.407577,50.0,4.945012,4.382975,321.151442,24.0,90.0,0.0,11.586473173542856,11.586473173542856,15.40472995835824,15.40472995835824,18.272020117546013,18.272020117546013,0.0,-40.77425842131724,56.41815133410481,56.41815133410481,54.27307146231788,54.27307146231788,65.64984419036105,65.64984419036105,47.92312461252325,47.92312461252325,9.130387657896678,9.130387657896678,14.78838785130738,14.78838785130738,22.318579971541187,22.318579971541187,0.0,-26.35379061371841,False
14.203094,11.545124,768.71806,20.0,191.586159,155.369271,19223.989005,49.0,4.806215,4.256465,317.104253,24.0,90.0,0.0,11.586900278606151,11.586900278606151,15.637795080855527,15.637795080855527,18.567046250790785,18.567046250790785,0.0,-40.77425842131724,57.12916527098903,57.12916527098903,55.2308852927686,55.2308852927686,65.69818761421901,65.69818761421901,30.564166150031003,30.564166150031003,8.755522235380603,8.755522235380603,14.177725654345325,14.177725654345325,21.886041973531043,21.886041973531043,0.0,-26.35379061371841,False
